,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STATE BANK OF PATIALA,"2,486.11","1,258.25","3,914.22","4,486.00","4,952.97","10,421.61","3,336.95","2,571.34",33427.45,100.00,-,100.01,28.06,228.07,101.87,72.36,0.03,630.40,"2,302.46",206.41,230.11,226.37,566.29,"1,456.56","2,010.83","6,398.61",13397.64,320.77,130.26,338.95,261.94,51.84,21.53,71.88,4.46,1201.63,69.93,232.12,410.64,130.25,74.46,77.63,-,-,995.03,929.83,781.33,"1,416.01","1,469.82","3,407.58","3,463.28","2,957.00","6,762.28",21187.13
,,STATE BANK OF SAURASHTRA,525.18,127.63,490.28,369.93,752.77,"5,028.44","1,639.92","4,517.84",13451.99,0.03,252.00,-,-,-,-,-,-,252.03,201.15,53.01,9.99,1.00,8.71,"1,523.68","1,020.00","3,734.99",6552.53,174.75,126.01,481.67,229.66,-,16.43,-,-,1028.52,250.85,243.48,217.72,57.56,116.00,141.66,1.25,-,1028.52,"1,555.49",56.77,264.19,171.83,164.23,"3,113.31",865.29,"1,604.95",7796.06
,,STATE BANK OF TRAVANCORE,"1,691.84",872.96,"3,060.78","2,795.35","3,376.28","7,927.47","2,978.45","3,293.38",25996.51,70.00,-,360.08,662.61,6.76,14.97,32.56,19.42,1166.40,613.79,5.00,98.30,98.91,137.46,"1,006.72","2,764.55","5,905.29",10630.02,754.60,11.22,144.03,443.51,349.10,198.65,56.36,136.02,2093.49,709.93,18.60,78.15,158.28,338.04,754.96,35.53,-,2093.49,"2,662.00",156.16,"1,337.19",477.59,695.04,"8,406.57","1,618.82","3,513.03",18866.40
,,STATE BANK OF INDIA AND ITS ASSOCIATES,"58,774.18","8,832.24","27,442.17","26,534.89","60,355.08","162,594.00","98,354.60","98,484.26","541,371.42","10,344.10","3,627.61","3,861.28","5,730.97","2,049.37","4,014.97","4,717.91",835.29,"35,181.50","7,335.47","3,126.99","9,536.30","6,219.33","3,287.40","38,913.32","41,394.37","116,311.44","226,124.62","24,092.23","5,852.50","16,142.74","9,028.38","5,371.11","10,094.50","7,013.20","2,462.57","80,057.23","21,663.71","7,245.77","12,278.20","11,214.59","10,956.56","9,595.31","5,195.41",770.42,"78,919.97","52,331.23","6,739.52","20,017.38","15,921.80","17,762.04","150,418.08","34,690.48","71,729.82","369,610.35"
,,ALLAHABAD BANK,"1,088.01",769.71,"3,091.28","2,841.06","6,854.67","12,418.75","7,884.77","13,551.44",48499.69,-,13.38,31.23,-,-,0.37,0.79,1.00,46.77,178.67,107.63,331.43,250.74,105.61,"1,401.35","3,751.42","11,857.80",17984.65,184.89,346.03,116.91,-,3.12,-,-,-,650.95,150.84,-,44.62,1.32,8.97,58.97,29.32,-,294.04,"1,059.74",859.62,"2,952.27","2,169.26","1,841.63","8,927.36","4,319.58","7,018.32",29147.78
,,ANDHRA BANK,"1,784.29","1,337.15","3,272.51","4,757.25","5,184.36","16,328.51",842.87,415.47,33922.41,35.53,-,44.71,65.01,66.60,490.92,48.31,7.41,758.49,484.33,324.26,533.01,204.18,253.68,790.46,"1,251.71","7,602.52",11444.15,204.99,54.34,407.12,281.43,8.91,-,-,8.03,964.82,60.47,13.84,75.75,51.87,485.00,47.19,2.03,1.11,737.26,738.38,747.94,"2,098.77","2,278.48","3,362.41","8,531.00","2,430.99","1,912.46",22100.43
,,BANK OF BARODA,"9,043.06","3,671.11","9,238.62","10,419.71","12,838.57","44,663.44","3,235.90",551.59,93662.00,"3,072.65",22.32,755.96,0.37,37.32,844.31,56.54,12.73,4802.20,568.08,419.64,"1,038.58",696.00,509.74,"5,254.77","5,970.73","20,656.68",35114.22,"4,071.68","1,871.06","4,418.87","3,987.71","1,567.83","2,866.30","2,818.72","1,456.79",23058.96,"2,937.31","2,099.66","4,442.04","3,143.31","3,870.32","5,270.66",866.47,"2,128.62",24758.39,"6,537.35","1,072.31","7,870.66","6,697.37","4,696.45","20,077.70","6,022.93","6,937.01",59911.78
,,BANK OF INDIA,"17,017.17","8,360.60","9,812.61","9,869.57","9,274.15","29,159.38","6,299.78","4,138.77",93932.03,777.38,573.68,"1,081.62",464.39,109.27,607.97,"1,428.11",851.49,5893.91,"1,063.85",383.85,597.47,"2,449.28","1,557.74","3,909.72","6,088.97","15,730.87",31781.75,"1,691.61",193.00,"1,290.47","1,087.09",447.21,225.83,58.55,"1,187.19",6180.95,"1,436.26",510.69,507.19,"1,006.46",993.58,"1,522.55",148.68,32.03,6157.44,"12,461.48","2,122.03","6,071.05","5,018.53","4,996.28","18,301.26","5,029.78","11,173.33",65173.74
,,BANK OF MAHARASHTRA,"1,712.87",503.19,"2,080.55","2,615.72","4,072.06","14,409.74","1,054.38",457.66,26906.17,307.99,-,0.45,32.79,26.25,83.00,36.51,1.39,488.38,130.00,69.65,230.14,184.94,166.22,"2,006.56","2,090.51","6,476.24",11354.26,96.29,33.27,97.01,108.08,5.56,9.90,-,-,350.11,82.03,24.02,28.18,76.44,87.90,32.11,51.21,-,381.89,947.61,622.32,"1,466.33",585.41,828.46,"4,356.30","2,229.65","5,433.64",16469.72
,,CANARA BANK,"11,642.40","7,693.03","11,391.09","9,689.70","25,380.84","18,224.10","16,174.31","16,607.76",116803.23,-,0.01,1.11,9.58,2.14,7.50,4.24,1.24,25.82,"1,136.57",226.21,"2,412.10","1,721.33",424.45,"3,738.52","3,565.19","23,749.81",36974.18,"1,645.09",763.29,"2,249.41","1,551.97",192.82,79.22,17.24,33.51,6532.55,"1,608.75",717.53,"1,233.53","1,176.93","1,561.01","1,671.94",22.33,115.03,8107.05,"8,174.91","6,321.16","8,687.87","5,648.84","10,532.59","20,616.61","9,248.27","10,195.45",79425.70
,,CENTRAL BANK OF INDIA,"1,499.43","1,211.79","2,455.47","3,300.76","6,163.64","20,447.89","14,245.67","16,450.76",65775.41,222.03,0.34,1.33,14.55,0.28,50.67,15.32,6.29,310.81,881.76,148.52,695.15,182.97,"1,615.22","3,592.30","4,496.72","17,026.45",28639.09,348.90,53.23,149.77,239.09,3.26,6.20,-,-,800.45,211.98,8.46,36.15,51.16,171.44,317.68,6.13,1.07,804.07,"1,303.12",586.97,"1,754.01","2,916.09","2,258.87","20,312.58","3,778.24","4,081.90",36991.78
,,CORPORATION BANK,"2,260.82",605.40,"2,146.28","2,751.17","4,697.53","14,407.26",638.16,"5,369.91",32876.53,140.80,-,904.43,226.73,117.10,265.84,4.27,0.91,1660.08,213.93,71.06,129.59,444.75,170.27,913.35,"1,808.19","6,900.86",10652.00,"1,667.85",95.34,562.87,505.58,116.90,38.23,17.10,-,3003.87,"1,193.07",16.04,482.40,332.26,489.77,457.43,32.90,-,3003.87,"2,717.34","1,519.22","3,131.89","1,507.24","2,139.84","7,682.36","2,779.64","2,484.90",23962.43
,,DENA BANK,"1,781.78",631.35,"2,018.16","1,641.33","3,033.82","13,496.98",540.44,479.22,23623.08,0.88,-,-,-,0.02,0.07,0.01,0.01,0.99,18.00,11.50,141.53,51.83,223.43,813.16,"1,217.87","6,093.35",8570.67,499.94,75.45,293.35,249.14,-,-,-,-,1117.88,70.26,5.90,28.77,49.84,109.19,136.70,0.99,-,401.65,685.44,186.46,831.35,"1,003.84",995.30,"6,706.72","1,865.42","1,956.72",14231.25
,,IDBI LIMITED,"1,831.17","1,136.24","3,422.51","2,081.12","7,461.72","8,495.07",798.95,194.49,25421.27,"1,164.82","1,485.74","1,781.08","1,926.23","1,349.59","15,067.49","6,331.64","16,217.55",45324.14,47.98,"1,255.11",249.14,743.57,769.23,"5,089.89","3,366.88","13,828.73",25350.53,576.78,318.59,520.02,692.67,"2,340.76","1,016.94",620.57,"1,199.69",7286.02,10.61,122.47,66.09,449.98,"1,426.46","3,042.34","2,124.39",35.66,7278.00,"1,749.58",635.05,"2,496.13","2,240.85","3,278.41","10,803.32","6,947.12","20,306.71",48457.17
,,INDIAN BANK,"3,328.75","2,173.32","3,538.19","2,893.89","5,522.22","18,985.01","2,019.08","2,345.09",40805.55,1.36,138.21,87.72,846.15,7.77,726.14,73.95,5.99,1887.29,55.83,60.45,864.64,172.33,193.21,"2,139.72","2,995.61","12,535.21",19017.00,866.57,301.92,128.61,130.08,15.68,194.37,115.73,31.20,1784.16,479.24,147.24,195.47,606.82,372.00,470.21,21.15,-,2292.13,"2,522.72","1,689.56","2,487.03",762.38,"1,768.47","7,714.51","2,111.08","3,428.89",22484.64
,,INDIAN OVERSEAS BANK,"2,199.36",698.31,"1,798.73","2,160.50","1,796.44","10,009.18","12,069.58","19,797.22",50529.32,193.29,3.14,31.69,208.56,269.73,21.28,5.02,3.92,736.63,23.82,42.78,691.90,199.61,217.80,"1,959.23","4,861.98","11,117.60",19114.72,"1,126.26",491.71,796.71,833.13,548.33,181.66,89.85,372.00,4439.65,557.35,196.50,491.55,630.54,819.62,964.33,35.75,440.57,4136.21,"5,399.56",670.75,"2,585.66","2,799.34","3,613.31","11,357.08","4,991.31","4,342.42",35759.43
,,ORIENTAL BANK OF COMMERCE,"3,097.28","2,586.55","5,740.01","7,246.64","14,507.57","8,258.14","7,685.52","1,075.74",50197.45,28.72,142.77,289.49,30.97,87.32,249.38,28.91,18.86,876.42,107.45,16.00,627.16,325.82,328.71,"1,639.44","2,381.48","11,463.75",16889.81,699.94,363.16,956.54,559.09,205.23,-,-,-,2783.96,585.14,399.49,"1,099.47",477.88,310.29,98.71,-,-,2970.98,"3,785.55",936.23,"2,155.81","2,577.03","3,953.29","7,246.07","7,944.22","6,950.38",35548.58
,,PUNJAB AND SIND BANK,"2,376.26",262.66,993.08,"1,193.40","2,502.62","4,752.90","1,174.11","3,669.55",16924.58,-,-,3.00,2.00,3.00,10.00,1.00,-,19.00,44.22,23.51,102.75,50.79,112.40,578.18,778.77,"5,264.97",6955.59,206.52,153.81,187.44,88.99,10.77,0.04,-,-,647.57,47.90,7.08,29.05,40.68,93.25,76.34,0.27,-,294.57,"1,178.43",112.34,422.84,685.06,"1,489.76","1,652.49",931.03,"2,635.52",9107.47
,,PUNJAB NATIONAL BANK,"7,838.25","3,303.10","6,944.74","6,192.04","3,711.63","6,385.84","4,212.59","81,096.73",119684.92,"5,156.11",226.20,310.79,78.12,148.19,221.64,496.03,27.79,6664.87,5.51,119.19,229.26,60.80,187.74,"5,576.62","8,103.50","27,812.97",42095.59,268.83,399.69,639.96,755.95,110.84,237.21,155.53,4.56,2572.57,227.80,251.79,384.57,190.48,595.33,469.59,471.34,0.07,2590.97,"6,362.68","1,618.68","5,970.50","7,460.14","15,196.14","17,151.98","10,947.05","9,920.20",74627.37
,,SYNDICATE BANK,"4,017.84","1,699.57","3,083.79","3,378.68","11,111.01","19,677.05","2,281.06","8,375.39",53624.39,2.36,-,0.55,329.11,1.10,4.20,5.74,-,343.06,"1,390.71",436.81,"1,086.97",747.27,328.84,"1,420.50","1,822.56","10,035.45",17269.11,"1,382.04","1,137.01",896.52,366.98,129.54,238.75,384.29,83.13,4618.26,"1,616.25",808.94,694.02,436.70,288.94,38.77,-,-,3883.62,"5,428.30","1,285.60","1,985.59","1,945.36","2,930.20","13,680.71","4,073.76","5,136.71",36466.23
,,UCO BANK,"3,550.05","1,899.45","8,350.62","6,611.75","8,376.92","19,949.09","2,352.77",970.24,52060.89,585.94,-,-,-,-,480.17,-,-,1066.11,"1,264.11",540.10,"2,133.56","1,674.78","2,164.91","5,370.65","3,345.49","2,439.09",18932.69,"1,102.06",524.98,"1,389.77",938.34,250.12,233.07,643.78,216.06,5298.18,616.62,406.05,959.23,700.18,707.15,407.04,154.93,779.24,4730.44,"2,643.14","1,045.79","2,339.66","2,667.44","2,008.89","13,192.37","5,370.48","5,839.96",35107.73
,,UNION BANK OF INDIA,"3,624.00","1,423.00","5,752.00","9,610.00","15,820.00","34,134.00","2,835.00",896.00,74094.00,644.00,300.00,701.00,271.00,"1,200.00",786.00,61.00,11.00,3974.00,314.00,94.00,638.00,380.00,592.00,"4,222.00","4,657.00","15,021.00",25918.00,"1,194.00",313.00,757.00,"1,082.00",91.00,44.00,39.00,1.00,3521.00,445.00,23.00,96.00,402.00,"1,454.00",695.00,11.00,-,3126.00,"3,398.00",821.00,"4,209.00","5,452.00","6,570.00","21,330.00","6,661.00","4,939.00",53380.00
,,UNITED BANK OF INDIA,"1,750.68",359.14,"1,282.87","1,428.72","4,384.96","7,543.50","1,643.58","10,856.32",29249.77,4.29,-,-,25.96,25.34,100.17,93.84,0.02,249.62,20.32,99.11,217.75,18.21,139.79,"1,857.49","2,273.85","9,502.99",14129.51,160.75,65.07,329.71,93.34,48.86,-,-,-,697.73,204.95,31.03,290.79,99.08,67.15,11.92,0.10,-,705.02,"1,895.07",290.14,"1,333.40",700.96,"1,148.22","7,238.04","1,204.72","1,711.76",15522.31
,,VIJAYA BANK,"1,015.05",594.03,"1,927.92","2,556.74","5,225.14","4,661.92","1,561.08",478.72,18020.60,-,-,0.04,1.96,3.77,12.81,9.89,8.90,37.37,89.70,77.24,94.67,426.95,109.12,"1,015.90","1,652.40","7,713.72",11179.70,134.49,41.32,175.53,326.57,99.18,-,-,-,777.09,92.21,107.30,139.08,185.30,188.51,64.69,-,-,777.09,411.28,250.48,326.50,"1,016.23","1,006.27","2,428.35","1,943.17","2,802.54",10184.82
,,NATIONALISED BANKS,"82,458.52","40,918.70","88,341.03","93,239.75","157,919.87","326,407.75","89,549.60","187,778.07","1,066,613.29","12,338.15","2,905.79","6,026.20","4,533.48","3,454.79","20,029.93","8,701.12","17,176.50","75,165.96","8,038.84","4,526.62","13,044.80","10,986.15","10,170.11","53,289.81","66,480.83","242,830.06","409,367.22","18,129.48","7,595.27","16,363.59","13,877.23","6,195.92","5,371.72","4,960.36","4,593.16","77,086.73","12,634.04","5,897.03","11,323.95","10,109.23","14,099.88","15,854.17","3,978.99","3,533.40","77,430.69","69,399.68","23,393.65","61,176.32","56,131.85","74,614.79","229,306.81","90,829.44","119,207.82","724,060.36"
,,AXIS BANK LIMITED,"4,964.76","1,539.41","5,376.98","3,312.69","8,407.45","15,347.34",836.27,328.63,40113.53,330.00,100.00,144.62,762.74,201.26,"1,102.21",0.24,39.86,2680.93,"4,168.81","1,178.05","3,847.60","1,313.07","2,117.87","5,480.61","1,500.19","1,921.15",21527.35,67.96,21.37,60.56,322.56,66.03,105.14,49.09,3.67,696.38,104.92,8.92,91.50,508.35,450.86,195.72,100.33,-,1460.60,"1,035.85",83.62,852.63,"1,129.80","1,696.36","8,268.10","4,230.72","5,017.15",22314.23
,,BANK OF RAJASTHAN LTD,"1,170.77",533.52,686.12,231.81,358.46,"1,800.58",975.19,"3,134.83",8891.28,0.52,-,8.72,2.34,2.07,14.04,0.42,142.00,170.11,127.10,24.91,65.99,28.97,89.37,230.78,264.95,"1,734.47",2566.54,5.10,0.07,2.68,2.61,6.41,7.00,0.62,-,24.49,42.08,142.31,25.86,10.96,-,-,-,-,221.21,474.12,278.42,316.79,413.53,719.59,"1,279.04",281.33,261.97,4024.79
,,BHARAT OVERSEAS BANK LTD,298.61,80.13,668.70,448.47,385.28,"1,262.29",41.51,59.06,3244.05,34.67,-,8.92,35.70,-,-,-,-,79.29,-,-,5.48,0.86,19.69,206.77,211.12,516.65,960.57,31.18,4.73,49.69,59.53,194.49,38.96,1.56,-,380.14,10.56,5.71,54.19,56.20,177.27,75.89,0.32,-,380.14,218.09,37.55,196.55,204.76,181.01,901.69,180.33,133.54,2053.52
,,CENTURION BANK OF PUNJAB LTD.,992.64,444.43,"1,083.33",932.79,"1,442.04","3,096.23","1,387.02",21.15,9399.63,0.72,-,-,27.86,18.94,4.05,-,-,51.57,252.84,113.15,276.06,256.22,377.81,815.11,465.88,365.76,2922.83,255.68,1.60,29.46,8.30,3.93,6.29,2.94,-,308.20,40.98,2.87,14.50,45.67,105.39,60.76,2.01,-,272.18,353.06,141.97,420.90,647.33,989.26,"3,045.82",281.67,653.42,6533.43
,,CITY UNION BANK LIMITED,238.60,99.27,144.14,173.79,271.50,"1,950.38",621.96,18.08,3517.72,15.03,-,45.44,9.44,1.05,4.18,0.03,0.01,75.18,-,22.07,1.56,33.14,11.91,43.64,163.62,781.54,1057.48,202.86,3.98,60.27,37.04,12.72,-,-,-,316.87,192.19,10.97,72.87,33.44,11.75,4.49,0.02,-,325.73,184.56,90.64,63.69,129.02,74.65,"1,148.66",396.96,461.36,2549.54
,,CSB BANK LIMITED,140.92,77.89,263.49,307.37,483.50,"1,767.74",409.17,838.77,4288.85,-,-,-,0.04,0.02,0.05,-,0.20,0.31,15.00,-,5.38,2.00,16.25,35.19,141.58,"1,216.19",1431.59,68.71,44.32,19.05,23.04,7.36,8.20,-,-,170.68,14.40,17.98,11.24,21.83,31.29,68.37,5.57,-,170.68,171.72,54.74,192.72,192.20,387.92,"1,290.73",197.52,207.32,2694.87
,,DCB BANK LIMITED,357.36,130.64,544.51,494.92,377.94,"1,156.73",53.60,8.30,3124.00,37.73,17.85,65.49,8.73,-,-,-,-,129.80,159.59,78.93,128.65,50.37,86.23,203.29,134.07,450.72,1291.85,170.89,140.71,256.12,266.94,129.73,25.00,-,4.35,993.74,142.43,140.89,209.27,76.76,108.88,25.00,-,-,703.23,191.48,94.55,282.78,130.90,249.65,608.32,138.84,170.80,1867.32
,,DHANLAXMI BANK LIMITED,348.34,104.92,251.50,214.14,462.48,"1,075.46",69.08,6.75,2532.67,-,-,-,-,0.19,-,-,-,0.19,0.26,-,0.39,56.42,27.98,50.41,27.38,560.29,723.13,70.18,24.63,51.43,64.64,62.46,0.13,-,-,273.47,52.96,31.20,32.15,56.58,83.36,17.13,-,-,273.38,139.00,76.77,72.49,81.02,100.04,616.31,250.18,258.53,1594.34
,,FEDERAL BANK LTD,"1,028.02",835.67,"2,557.20","2,395.40","2,311.28","8,006.71",471.45,273.01,17878.74,526.55,-,40.70,36.49,1.18,2.38,165.21,107.98,880.49,52.53,2.00,196.30,16.22,28.10,458.08,859.70,"4,659.45",6272.38,103.36,4.01,121.89,129.00,45.21,122.40,49.29,24.89,600.05,167.43,27.94,38.31,94.41,258.33,459.73,39.36,-,1085.51,668.08,239.72,"1,239.92",801.34,910.46,"5,092.01","1,174.51","1,610.43",11736.47
,,GANESH BANK OF KURUNDWAD LTD,26.90,15.35,10.24,5.51,22.06,83.28,22.71,31.39,217.43,-,-,0.01,0.01,0.02,0.02,0.00,-,0.07,-,-,1.51,2.27,0.66,5.74,1.95,70.26,82.39,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,,8.87,1.18,3.90,6.36,10.54,40.89,16.73,6.05,94.52
,,HDFC BANK LTD.,"2,450.96","2,856.83","4,139.03","3,778.42","5,867.68","32,688.93","3,736.19",278.78,55796.82,"1,360.21",159.25,"1,251.89",-,-,52.59,34.54,-,2858.48,"3,562.17",785.15,"2,627.09","1,773.99","2,568.55","12,912.01","2,499.37","1,665.63",28393.96,"2,339.77",114.93,351.38,452.20,99.59,250.04,45.39,44.11,3697.41,263.21,202.71,"1,321.63",128.82,436.43,762.31,82.36,-,3197.47,"3,360.72",315.32,"2,446.84","3,104.58","4,634.42","15,948.78","2,611.71","2,638.89",35061.26
,,ICICI BANK LIMITED,"14,907.14","6,919.33","25,547.35","23,169.34","38,840.28","52,060.47","1,400.21","2,239.05",165083.17,"3,123.70","1,004.94","5,380.43","4,666.14","5,316.02","7,264.68","9,498.18","2,267.82",38521.91,"10,398.34","4,499.36","8,197.61","6,451.05","9,326.78","14,260.75","4,103.03","14,310.47",71547.39,"4,167.95","1,145.43","3,736.56","3,262.81","2,991.90","3,773.45","4,147.74","4,959.63",28185.47,"3,784.71","1,864.68","5,927.05","2,841.59","5,717.55","4,305.44","6,754.75","1,276.54",32472.31,"7,545.02",886.52,"7,523.13","8,985.95","14,506.60","59,157.55","16,587.84","30,970.50",146163.11
,,INDUSIND BANK LTD,"1,353.86",880.58,"3,170.50","1,180.40","1,293.73","3,877.81","1,415.05","1,384.62",14556.55,17.07,-,100.00,35.00,20.00,50.00,-,-,222.07,597.84,43.28,29.79,151.15,12.39,267.27,747.93,"3,560.25",5409.90,206.66,70.41,37.35,17.88,-,0.07,-,8.03,340.40,227.59,114.44,138.07,138.55,94.55,140.51,6.27,0.13,860.11,567.85,"1,036.63","1,313.37",868.19,"1,021.63","2,054.13","1,259.56",858.05,8979.41
,,ING VYSYA BANK LTD,"1,248.25","1,092.74","2,028.13","2,211.51","1,766.37","4,606.47",268.10,113.68,13335.25,238.93,60.19,111.73,161.10,490.46,40.25,4.79,-,1107.45,420.09,375.05,267.33,116.71,31.79,187.61,"1,594.97","1,378.78",4372.33,163.23,102.60,347.00,187.05,6.09,13.51,5.43,17.42,842.33,17.86,68.64,35.01,182.53,591.86,107.04,0.44,-,1003.38,616.43,644.38,"1,829.10","1,153.33","1,497.33","3,163.49",516.82,810.65,10231.53
,,JAMMU & KASHMIR BANK LTD,"2,518.86",692.13,"4,075.94","1,682.58",756.40,"10,499.65","2,956.79",302.28,23484.63,-,-,27.02,218.11,4.20,13.62,0.98,-,263.93,"2,862.54",375.16,972.35,151.47,63.45,811.79,717.00,"4,398.11",10351.87,370.49,216.57,569.84,405.90,56.58,-,-,-,1619.38,396.37,225.27,583.77,378.94,55.50,-,-,-,1639.85,"1,158.49",429.39,"1,542.72",741.58,"1,445.01","6,679.27","1,347.34","1,139.30",14483.10
,,KARNATAKA BANK LTD,940.51,651.19,"1,948.72","2,694.35","1,890.73","4,706.40",224.76,186.50,13243.16,165.09,-,-,-,8.80,8.80,-,-,182.69,305.00,5.00,295.20,93.63,171.27,601.92,927.81,"3,148.74",5548.57,66.99,71.78,138.78,107.66,1.87,-,-,-,387.08,58.36,20.04,117.21,11.44,37.23,45.53,2.33,-,292.14,504.71,257.12,705.26,"1,251.93","1,008.32","1,878.39","1,377.71",808.14,7791.58
,,KARUR VYSYA BANK LTD,371.82,342.43,"1,456.38",821.40,"1,635.55",750.65,103.65,"2,094.96",7576.84,26.35,-,45.51,94.59,2.32,8.58,8.45,9.82,195.62,0.60,-,12.51,3.00,16.77,40.04,362.72,"1,911.53",2347.17,16.00,0.93,51.00,97.89,16.74,7.95,0.84,-,191.35,-,-,54.15,41.44,2.55,0.92,0.22,-,99.28,254.64,79.00,568.83,182.19,746.14,"1,886.94",894.62,"1,088.53",5700.89
,,KOTAK MAHINDRA BANK LTD.,685.18,256.45,"1,357.10","1,403.25","1,627.49","1,213.67",20.82,1.96,6565.92,706.53,209.25,150.42,47.21,94.91,221.81,151.03,28.07,1609.23,769.39,60.67,387.08,336.19,438.35,530.19,37.38,296.29,2855.54,0.08,0.08,77.71,44.66,156.88,211.32,0.18,0.29,491.20,8.11,-,25.26,35.61,241.39,110.99,-,5.35,426.71,177.98,161.23,837.83,580.04,"1,051.65","2,463.96",338.97,718.33,6329.99
,,LAKSHMI VILAS BANK LTD,394.13,441.93,685.14,581.19,724.15,545.18,101.89,862.77,4336.38,-,-,-,0.36,0.73,2.98,1.23,-,5.30,27.24,-,0.10,1.36,3.65,62.69,165.57,"1,019.26",1279.87,1.49,0.63,3.92,2.37,-,-,1.57,-,9.98,7.50,1.18,0.49,1.78,9.42,4.95,0.20,-,25.52,241.63,223.59,349.09,276.04,354.19,"1,194.19",159.23,154.86,2952.82
,,LORD KRISHNA BANK LTD,140.45,63.97,267.33,156.72,255.63,339.54,241.83,813.41,2278.88,-,-,-,0.18,0.28,-,-,-,0.46,21.10,-,0.20,-,4.02,60.00,114.66,589.61,789.59,22.31,-,-,0.80,34.21,-,-,-,57.32,4.32,0.09,0.53,0.70,17.33,3.54,0.22,-,26.73,35.45,124.74,260.18,120.96,118.12,480.73,116.36,164.32,1420.86
,,NAINITAL BANK LTD,94.23,37.62,68.51,80.67,136.96,443.37,249.42,14.26,1125.04,-,-,-,0.85,0.90,3.55,2.75,0.05,8.10,1.40,2.25,1.20,35.25,6.45,43.69,39.42,242.07,371.73,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,,47.99,35.19,39.99,11.41,21.52,290.34,52.61,104.42,603.47
,,RBL BANK LTD,147.09,22.30,66.87,63.20,115.47,431.38,21.38,6.48,874.17,0.04,-,0.01,0.10,0.07,0.32,0.12,-,0.66,12.60,-,23.17,-,2.29,23.26,43.36,171.95,276.63,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,,62.21,6.30,33.51,9.19,94.86,175.99,66.65,42.11,490.82
,,SANGLI BANK LTD,332.30,107.85,112.68,110.24,167.88,593.08,72.70,492.93,1989.66,-,-,-,-,0.01,0.08,0.03,-,0.12,168.26,24.97,26.16,27.48,41.89,143.46,34.48,358.58,825.28,14.03,0.86,1.44,0.76,-,-,-,-,17.09,8.33,0.41,0.18,0.47,0.74,3.48,0.46,0.54,14.61,562.17,7.45,84.82,8.17,11.39,159.01,24.65,30.63,888.29
,,SBI COMMERCIAL & INTERNATIONAL BANK LTD,14.91,4.99,25.50,59.76,34.95,113.55,5.18,0.02,258.86,10.00,-,28.00,-,-,-,-,-,38.00,11.43,2.78,17.91,18.81,25.92,30.34,1.29,2.17,110.65,21.24,6.27,6.63,8.41,7.21,0.40,-,-,50.16,8.06,5.52,17.55,15.49,68.25,6.56,-,-,121.43,26.66,14.25,69.42,2.74,10.03,76.26,29.36,6.98,235.70
,,SOUTH INDIAN BANK LTD,690.46,421.74,935.85,669.85,"1,074.63","5,078.92",382.36,324.85,9578.66,0.03,-,0.06,0.05,0.11,0.36,0.10,0.01,0.72,153.52,24.50,219.20,182.26,86.79,158.46,189.61,"1,725.05",2739.39,239.90,4.45,83.30,66.05,11.32,51.80,7.61,76.07,540.50,38.35,2.29,10.80,21.28,82.46,270.27,115.04,-,540.49,492.10,133.13,580.21,589.32,"1,446.82","1,048.02",774.89,"1,305.74",6370.23
,,TAMILNAD MERCANTILE BANK LTD,399.53,196.57,526.74,502.93,"1,172.30","2,118.53",102.69,183.58,5202.87,20.00,-,0.03,0.51,0.51,1.46,0.63,-,23.14,19.41,4.92,13.00,2.50,96.15,566.72,589.37,"1,069.87",2361.94,20.16,4.90,10.74,0.93,-,0.05,-,-,36.78,7.10,0.19,1.70,2.68,6.51,8.01,0.55,-,26.74,138.02,127.99,369.20,375.95,709.26,"1,039.03",244.74,122.20,3126.39
,,UNITED WESTERN BANK LTD,577.18,79.55,533.25,323.48,490.54,"3,613.64",513.97,348.58,6480.19,-,-,0.88,3.49,4.17,13.90,6.27,1.71,30.42,280.63,126.65,136.85,88.10,99.68,771.84,235.96,474.22,2213.93,67.31,24.79,34.24,18.57,17.31,-,-,-,162.22,35.28,35.69,36.59,16.44,28.64,2.29,-,-,154.93,751.96,79.65,445.26,175.14,433.24,"1,536.57",233.66,350.78,4006.26
,,YES BANK LTD.,278.99,387.32,790.16,388.77,665.08,381.16,5.40,13.48,2910.36,163.00,-,110.00,84.32,107.45,-,-,-,464.77,180.79,158.54,62.76,80.92,415.16,75.40,181.45,195.13,1350.15,52.18,-,-,-,-,-,-,3.35,55.53,0.16,-,-,76.62,60.27,0.90,-,-,137.95,121.28,43.81,350.08,355.90,354.06,707.24,416.21,58.51,2407.09
,,PRIVATE SECTOR BANKS,"37,112.77","19,316.75","59,321.39","48,394.95","73,037.81","159,609.14","16,710.35","14,382.16","427,885.31","6,776.17","1,551.48","7,519.88","6,195.36","6,275.67","8,809.91","9,875.00","2,597.53","49,601.01","24,568.48","7,907.39","17,818.43","11,273.41","16,187.22","39,077.06","16,355.82","48,794.19","181,982.00","8,745.71","2,010.05","6,101.04","5,587.60","3,928.04","4,621.71","4,312.26","5,141.81","40,448.22","5,633.26","2,929.94","8,819.88","4,798.58","8,677.81","6,679.83","7,110.45","1,282.56","45,932.31","20,110.14","5,704.85","22,991.21","22,528.87","34,784.07","122,231.46","34,201.72","50,153.51","312,705.83"
