Year,Report Date,Bank Name,Bank Type,Is_Aggregate,Gross NPAs_Opening Balance,Gross NPAs_Addition,Gross NPAs_Reduction,Gross NPAs_Write-off,Gross NPAs_Closing Balance,Net NPAs_Opening Balance,Net NPAs_Closing Balance
2010,2010-03-31,ANDHRA BANK,NATIONALISED BANKS,False,368.14,399.9,280.17,,487.87,79.22,95.72
2010,2010-03-31,BANK OF BARODA,NATIONALISED BANKS,False,1842.92,1671.22,1113.45,,2400.69,449.04,602.32
2010,2010-03-31,BANK OF INDIA,NATIONALISED BANKS,False,2470.88,4161.66,1749.89,,4882.65,628.21,2207.45
2010,2010-03-31,BANK OF MAHARASHTRA,NATIONALISED BANKS,False,798.41,875.72,464.34,,1209.79,271.9,662.43
2010,2010-03-31,CANARA BANK,NATIONALISED BANKS,False,2167.97,3266.33,2843.99,,2590.31,1507.25,1799.7
2010,2010-03-31,CENTRAL BANK OF INDIA,NATIONALISED BANKS,False,2316.0,1033.0,891.0,,2458.0,1063.0,727.0
2010,2010-03-31,CORPORATION BANK,NATIONALISED BANKS,False,559.22,476.82,385.1,,650.94,138.3,197.25
2010,2010-03-31,DENA BANK,NATIONALISED BANKS,False,620.77,629.93,608.71,,641.99,313.38,427.53
2010,2010-03-31,IDBI BANK LIMITED,NATIONALISED BANKS,False,1435.69,1483.18,789.49,,2129.38,948.96,1406.32
2010,2010-03-31,INDIAN BANK,NATIONALISED BANKS,False,459.18,586.19,535.27,,510.1,93.81,144.93
2010,2010-03-31,INDIAN OVERSEAS BANK,NATIONALISED BANKS,False,1923.41,3126.83,1439.16,,3611.08,999.14,1994.97
2010,2010-03-31,ORIENTAL BANK OF COMMERCE,NATIONALISED BANKS,False,1058.12,1133.1,722.47,,1468.75,442.43,723.82
2010,2010-03-31,PUNJAB AND SIND BANK,NATIONALISED BANKS,False,161.04,208.05,162.94,,206.15,78.03,116.63
2010,2010-03-31,PUNJAB NATIONAL BANK,NATIONALISED BANKS,False,2506.9,2838.14,2130.63,,3214.41,263.86,981.69
2010,2010-03-31,SYNDICATE BANK,NATIONALISED BANKS,False,1594.54,1491.52,1079.24,,2006.82,631.77,963.2
2010,2010-03-31,UCO BANK,NATIONALISED BANKS,False,1539.51,1109.03,611.28,370.83,1666.43,812.67,966.28
2010,2010-03-31,UNION BANK OF INDIA,NATIONALISED BANKS,False,1923.35,1785.23,524.45,513.24,2670.89,325.94,965.33
2010,2010-03-31,UNITED BANK OF INDIA,NATIONALISED BANKS,False,1020.35,980.34,628.39,,1372.3,524.97,778.55
2010,2010-03-31,VIJAYA BANK,NATIONALISED BANKS,False,698.82,1207.58,911.95,,994.45,292.29,581.83
2010,2010-03-31,NATIONALISED BANKS,NATIONALISED BANKS,True,26543.47,29701.92,18966.52,884.07,36394.8,10286.28,16813.1
2010,2010-03-31,AB BANK LIMITED,FOREIGN BANKS,False,2.65,,,,2.65,1.85,1.32
2010,2010-03-31,ABU DHABI COMMERCIAL BANK PJSC,FOREIGN BANKS,False,14.13,0.39,0.43,,14.09,,0.28
2010,2010-03-31,AMERICAN EXPRESS BANKING CORP.,FOREIGN BANKS,False,37.85,42.96,63.43,,17.38,30.28,13.91
2010,2010-03-31,"BANK OF AMERICA , NATIONAL ASSOCIATION",FOREIGN BANKS,False,0.7,,,,0.7,,
2010,2010-03-31,BANK OF BAHRAIN & KUWAIT B.S.C.,FOREIGN BANKS,False,11.76,19.09,10.63,9.31,10.91,0.25,9.08
2010,2010-03-31,BANK OF CEYLON,FOREIGN BANKS,False,4.77,0.35,2.9,,2.22,,
2010,2010-03-31,BANK OF NOVA SCOTIA,FOREIGN BANKS,False,2.0,9.65,2.02,,9.63,,
2010,2010-03-31,BARCLAYS BANK PLC,FOREIGN BANKS,False,1047.85,1478.66,1104.78,,1421.73,484.62,389.32
2010,2010-03-31,BNP PARIBAS,FOREIGN BANKS,False,68.33,,,0.21,68.12,31.93,
2010,2010-03-31,CITIBANK N.A,FOREIGN BANKS,False,1805.67,2394.16,,2924.39,1275.44,1050.7,784.46
2010,2010-03-31,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,FOREIGN BANKS,False,0.9,276.26,,,277.16,,138.13
2010,2010-03-31,"CTBC BANK CO., LTD.",FOREIGN BANKS,False,,3.14,,,3.14,,2.83
2010,2010-03-31,DBS BANK INDIA LIMITED,FOREIGN BANKS,False,31.17,112.27,53.64,13.75,76.04,14.93,40.0
2010,2010-03-31,DEUTSCHE BANK AG,FOREIGN BANKS,False,242.65,429.08,410.91,,260.81,77.17,102.35
2010,2010-03-31,FIRSTRAND BANK LTD,FOREIGN BANKS,False,,,,,,,
2010,2010-03-31,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,FOREIGN BANKS,False,1316.14,2397.74,2030.59,,1683.29,391.03,543.13
2010,2010-03-31,HSBC BANK OMAN S.A.O.G.,FOREIGN BANKS,False,,,,,,,
2010,2010-03-31,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,FOREIGN BANKS,False,61.48,59.33,25.53,,95.28,8.92,29.14
2010,2010-03-31,JSC VTB BANK,FOREIGN BANKS,False,,,,,,,
2010,2010-03-31,KBC BANK N.V.,FOREIGN BANKS,False,26.41,73.18,,,99.59,23.48,63.89
2010,2010-03-31,KRUNG THAI BANK PUBLIC COMPANY LIMITED,FOREIGN BANKS,False,,,,,,,
2010,2010-03-31,MASHREQ BANK PSC,FOREIGN BANKS,False,0.0,,,,0.0,,
2010,2010-03-31,MIZUHO BANK LTD,FOREIGN BANKS,False,6.36,,0.02,,6.34,,
2010,2010-03-31,"MUFG BANK, LTD.",FOREIGN BANKS,False,8.15,,0.82,,7.33,0.79,0.79
2010,2010-03-31,PT BANK MAYBANK INDONESIA TBK,FOREIGN BANKS,False,,,,,,,
2010,2010-03-31,SBM BANK (INDIA) LIMITED,FOREIGN BANKS,False,,18.8,,,18.8,,16.92
2010,2010-03-31,SHINHAN BANK,FOREIGN BANKS,False,,,,,,,
2010,2010-03-31,SOCIETE GENERALE,FOREIGN BANKS,False,,1.21,,,1.21,,
2010,2010-03-31,SONALI BANK,FOREIGN BANKS,False,1.22,0.37,0.84,,0.75,0.27,0.26
2010,2010-03-31,STANDARD CHARTERED BANK,FOREIGN BANKS,False,928.0,1476.08,1308.48,,1095.6,514.09,580.49
2010,2010-03-31,THE ROYAL BANK OF SCOTLAND N.V.,FOREIGN BANKS,False,818.91,1151.27,1284.8,,685.37,366.41,260.92
2010,2010-03-31,UBS AG,FOREIGN BANKS,False,,,,,,,
2010,2010-03-31,FOREIGN BANKS,FOREIGN BANKS,True,6437.1,9943.98,6299.82,2947.66,7133.59,2996.72,2977.22
2009,2009-03-31,STATE BANK OF BIKANER AND JAIPUR,STATE BANK OF INDIA AND ITS ASSOCIATES,False,437.31,336.02,237.09,45.91,490.33,209.09,252.94
2009,2009-03-31,STATE BANK OF HYDERABAD,STATE BANK OF INDIA AND ITS ASSOCIATES,False,311.94,325.87,184.43,,453.38,56.97,165.79
2009,2009-03-31,STATE BANK OF INDIA,STATE BANK OF INDIA AND ITS ASSOCIATES,False,12837.34,11140.21,8263.55,,15714.0,7424.33,9677.42
2009,2009-03-31,STATE BANK OF INDORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,255.8,207.3,174.41,,288.69,156.51,192.74
2009,2009-03-31,STATE BANK OF MYSORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,359.0,189.61,181.0,,367.61,89.39,129.07
2009,2009-03-31,STATE BANK OF PATIALA,STATE BANK OF INDIA AND ITS ASSOCIATES,False,520.94,393.96,280.91,60.09,573.9,216.99,263.63
2009,2009-03-31,STATE BANK OF TRAVANCORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,549.74,407.39,431.13,,526.0,267.71,187.54
2009,2009-03-31,STATE BANK OF INDIA AND ITS ASSOCIATES,STATE BANK OF INDIA AND ITS ASSOCIATES,True,15272.07,13000.36,9752.52,106.0,18413.91,8420.99,10869.13
2009,2009-03-31,AXIS BANK LIMITED,PRIVATE SECTOR BANKS,False,494.61,1033.51,286.07,344.28,897.77,248.29,327.13
2009,2009-03-31,BANK OF RAJASTHAN LTD,PRIVATE SECTOR BANKS,False,126.19,64.39,17.94,11.72,160.92,30.9,57.03
2009,2009-03-31,CENTURION BANK OF PUNJAB LTD.,PRIVATE SECTOR BANKS,False,,,,,,,
2009,2009-03-31,CITY UNION BANK LIMITED,PRIVATE SECTOR BANKS,False,82.93,86.42,67.27,,102.08,44.46,61.11
2009,2009-03-31,CSB BANK LIMITED,PRIVATE SECTOR BANKS,False,131.39,62.83,22.44,,171.78,53.24,87.94
2009,2009-03-31,DCB BANK LIMITED,PRIVATE SECTOR BANKS,False,57.67,304.73,72.4,,290.0,26.98,127.01
2009,2009-03-31,DHANLAXMI BANK LIMITED,PRIVATE SECTOR BANKS,False,63.21,37.45,36.23,,64.43,18.56,28.24
2009,2009-03-31,FEDERAL BANK LTD,PRIVATE SECTOR BANKS,False,468.59,574.95,199.21,254.79,589.54,43.2,68.12
2009,2009-03-31,HDFC BANK LTD.,PRIVATE SECTOR BANKS,False,906.97,3413.3,144.83,2187.37,1988.07,298.52,627.62
2009,2009-03-31,ICICI BANK LIMITED,PRIVATE SECTOR BANKS,False,7579.54,5063.71,2993.94,,9649.31,3490.55,4553.94
2009,2009-03-31,INDUSIND BANK LTD,PRIVATE SECTOR BANKS,False,392.31,219.0,211.21,145.08,255.02,291.02,179.13
2009,2009-03-31,ING VYSYA BANK LTD,PRIVATE SECTOR BANKS,False,116.24,331.81,132.32,106.34,209.39,103.23,200.41
2009,2009-03-31,JAMMU & KASHMIR BANK LTD,PRIVATE SECTOR BANKS,False,485.23,401.89,255.61,72.24,559.27,203.55,287.51
2009,2009-03-31,KARNATAKA BANK LTD,PRIVATE SECTOR BANKS,False,379.57,162.44,90.41,8.4,443.2,106.48,116.1
2009,2009-03-31,KARUR VYSYA BANK LTD,PRIVATE SECTOR BANKS,False,194.26,82.11,70.51,,205.86,17.29,25.82
2009,2009-03-31,KOTAK MAHINDRA BANK LTD.,PRIVATE SECTOR BANKS,False,439.18,521.93,156.49,115.41,689.21,276.16,396.84
2009,2009-03-31,LAKSHMI VILAS BANK LTD,PRIVATE SECTOR BANKS,False,137.98,36.49,30.42,,144.05,59.52,64.85
2009,2009-03-31,NAINITAL BANK LTD,PRIVATE SECTOR BANKS,False,18.53,11.48,11.03,,18.98,,
2009,2009-03-31,RBL BANK LTD,PRIVATE SECTOR BANKS,False,37.09,4.71,24.53,,17.27,5.81,5.45
2009,2009-03-31,SBI COMMERCIAL & INTERNATIONAL BANK LTD,PRIVATE SECTOR BANKS,False,5.27,0.29,0.1,0.85,4.61,,0.23
2009,2009-03-31,SOUTH INDIAN BANK LTD,PRIVATE SECTOR BANKS,False,188.48,171.66,99.58,,260.56,33.97,134.31
2009,2009-03-31,TAMILNAD MERCANTILE BANK LTD,PRIVATE SECTOR BANKS,False,122.18,65.37,67.15,,120.4,20.15,22.08
2009,2009-03-31,YES BANK LTD.,PRIVATE SECTOR BANKS,False,10.57,87.98,,13.62,84.93,8.46,41.16
2009,2009-03-31,PRIVATE SECTOR BANKS,PRIVATE SECTOR BANKS,True,12437.99,12738.45,4989.69,3260.1,16926.65,5380.34,7412.03
2009,2009-03-31,ALLAHABAD BANK,NATIONALISED BANKS,False,1010.51,846.06,778.32,,1078.25,399.81,422.11
2009,2009-03-31,ANDHRA BANK,NATIONALISED BANKS,False,372.43,201.32,205.61,,368.14,53.7,79.22
2009,2009-03-31,BANK OF BARODA,NATIONALISED BANKS,False,1981.38,1001.89,1140.35,,1842.92,493.55,449.04
2009,2009-03-31,BANK OF INDIA,NATIONALISED BANKS,False,1930.92,2099.73,1559.77,,2470.88,591.98,628.21
2009,2009-03-31,BANK OF MAHARASHTRA,NATIONALISED BANKS,False,766.27,368.56,336.42,,798.41,254.05,271.9
2009,2009-03-31,CANARA BANK,NATIONALISED BANKS,False,1272.62,2377.74,1482.39,,2167.97,899.03,1507.25
2009,2009-03-31,CENTRAL BANK OF INDIA,NATIONALISED BANKS,False,2350.0,873.0,907.0,,2316.0,1060.0,1063.0
2009,2009-03-31,CORPORATION BANK,NATIONALISED BANKS,False,584.42,236.46,261.66,,559.22,126.93,138.3
2009,2009-03-31,DENA BANK,NATIONALISED BANKS,False,572.6,675.71,627.54,,620.77,215.43,313.38
2009,2009-03-31,IDBI BANK LIMITED,NATIONALISED BANKS,False,1376.61,637.03,577.95,,1435.69,925.24,948.96
2009,2009-03-31,INDIAN BANK,NATIONALISED BANKS,False,486.87,228.93,256.62,,459.18,97.59,93.81
2009,2009-03-31,INDIAN OVERSEAS BANK,NATIONALISED BANKS,False,996.95,2261.85,1335.39,,1923.41,363.2,999.14
2009,2009-03-31,ORIENTAL BANK OF COMMERCE,NATIONALISED BANKS,False,1280.1,495.7,717.68,,1058.12,538.4,442.43
2009,2009-03-31,PUNJAB AND SIND BANK,NATIONALISED BANKS,False,135.53,141.87,116.36,,161.04,66.97,78.03
2009,2009-03-31,PUNJAB NATIONAL BANK,NATIONALISED BANKS,False,3021.46,1731.14,2245.69,,2506.91,753.78,263.85
2009,2009-03-31,SYNDICATE BANK,NATIONALISED BANKS,False,1768.65,960.7,1134.81,,1594.54,622.73,631.77
2009,2009-03-31,UCO BANK,NATIONALISED BANKS,False,1651.95,666.53,675.71,103.26,1539.51,1092.3,812.67
2009,2009-03-31,UNION BANK OF INDIA,NATIONALISED BANKS,False,1656.6,1176.66,909.91,,1923.35,127.57,325.94
2009,2009-03-31,UNITED BANK OF INDIA,NATIONALISED BANKS,False,761.0,811.0,552.0,,1020.0,306.0,525.0
2009,2009-03-31,VIJAYA BANK,NATIONALISED BANKS,False,511.5,666.93,479.61,,698.82,181.61,292.29
2009,2009-03-31,NATIONALISED BANKS,NATIONALISED BANKS,True,24488.37,18458.81,16300.79,103.26,26543.13,9169.87,10286.3
2009,2009-03-31,AB BANK LIMITED,FOREIGN BANKS,False,2.65,,,,2.65,2.38,1.85
2009,2009-03-31,ABU DHABI COMMERCIAL BANK PJSC,FOREIGN BANKS,False,19.49,0.75,4.53,1.58,14.13,,
2009,2009-03-31,AMERICAN EXPRESS BANKING CORP.,FOREIGN BANKS,False,12.74,84.3,51.79,,45.25,7.83,30.28
2009,2009-03-31,"BANK OF AMERICA , NATIONAL ASSOCIATION",FOREIGN BANKS,False,0.7,,,,0.7,,
2009,2009-03-31,BANK OF BAHRAIN & KUWAIT B.S.C.,FOREIGN BANKS,False,25.36,0.64,1.86,12.38,11.76,4.24,0.25
2009,2009-03-31,BANK OF CEYLON,FOREIGN BANKS,False,16.68,0.06,11.97,,4.77,1.66,
2009,2009-03-31,BANK OF NOVA SCOTIA,FOREIGN BANKS,False,2.0,,0.0,,2.0,,
2009,2009-03-31,BARCLAYS BANK PLC,FOREIGN BANKS,False,53.03,1008.6,13.78,,1047.85,32.44,484.62
2009,2009-03-31,BNP PARIBAS,FOREIGN BANKS,False,28.42,39.91,,,68.33,,31.93
2009,2009-03-31,CITIBANK N.A,FOREIGN BANKS,False,791.6,2514.6,,1500.5,1805.7,471.8,1050.7
2009,2009-03-31,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,FOREIGN BANKS,False,2.22,,1.32,,0.9,,
2009,2009-03-31,"CTBC BANK CO., LTD.",FOREIGN BANKS,False,1.3,,1.3,,,,
2009,2009-03-31,DBS BANK INDIA LIMITED,FOREIGN BANKS,False,5.03,27.14,1.01,,31.16,0.91,14.93
2009,2009-03-31,DEUTSCHE BANK AG,FOREIGN BANKS,False,54.94,395.63,207.92,,242.65,15.43,77.17
2009,2009-03-31,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,FOREIGN BANKS,False,582.48,2147.07,1413.41,,1316.14,174.77,391.03
2009,2009-03-31,HSBC BANK OMAN S.A.O.G.,FOREIGN BANKS,False,,,,,,,
2009,2009-03-31,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,FOREIGN BANKS,False,121.43,29.5,89.45,,61.48,22.41,8.92
2009,2009-03-31,JSC VTB BANK,FOREIGN BANKS,False,,,,,,,
2009,2009-03-31,KBC BANK N.V.,FOREIGN BANKS,False,,26.41,,,26.41,,23.48
2009,2009-03-31,KRUNG THAI BANK PUBLIC COMPANY LIMITED,FOREIGN BANKS,False,,,,,,,
2009,2009-03-31,MASHREQ BANK PSC,FOREIGN BANKS,False,,,,,,,
2009,2009-03-31,MIZUHO BANK LTD,FOREIGN BANKS,False,6.58,,0.22,,6.36,,
2009,2009-03-31,"MUFG BANK, LTD.",FOREIGN BANKS,False,7.24,1.51,0.6,,8.15,1.13,0.79
2009,2009-03-31,PT BANK MAYBANK INDONESIA TBK,FOREIGN BANKS,False,,,,,,,
2009,2009-03-31,SBM BANK (INDIA) LIMITED,FOREIGN BANKS,False,,,,,,,
2009,2009-03-31,SHINHAN BANK,FOREIGN BANKS,False,,,,,,,
2009,2009-03-31,SOCIETE GENERALE,FOREIGN BANKS,False,,,,,,,
2009,2009-03-31,SONALI BANK,FOREIGN BANKS,False,0.86,0.53,0.17,,1.22,,0.27
2009,2009-03-31,STANDARD CHARTERED BANK,FOREIGN BANKS,False,613.22,646.17,331.39,,928.0,345.38,514.09
2009,2009-03-31,THE ROYAL BANK OF SCOTLAND PLC,FOREIGN BANKS,False,290.45,1225.44,696.98,,818.91,173.88,366.41
2009,2009-03-31,UBS AG,FOREIGN BANKS,False,,,,,,,
2009,2009-03-31,FOREIGN BANKS,FOREIGN BANKS,True,2638.42,8148.25,2827.7,1514.46,6444.51,1254.26,2996.72
2009,2009-03-31,STATE BANK OF SAURASHTRA,PUBLIC SECTOR BANKS,False,,,,,,,
2009,2009-03-31,PUBLIC SECTOR BANKS,PUBLIC SECTOR BANKS,True,,,,,,,
2008,2008-03-31,STATE BANK OF BIKANER AND JAIPUR,STATE BANK OF INDIA AND ITS ASSOCIATES,False,463.03,291.99,317.71,,437.31,222.8,209.09
2008,2008-03-31,STATE BANK OF HYDERABAD,STATE BANK OF INDIA AND ITS ASSOCIATES,False,350.83,198.58,237.47,,311.94,61.3,56.97
2008,2008-03-31,STATE BANK OF INDIA,STATE BANK OF INDIA AND ITS ASSOCIATES,False,9998.22,7899.04,5059.92,,12837.34,5257.72,7424.33
2008,2008-03-31,STATE BANK OF INDORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,294.2,165.91,194.72,,265.39,159.06,133.51
2008,2008-03-31,STATE BANK OF MYSORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,383.76,,24.76,,359.0,74.88,89.39
2008,2008-03-31,STATE BANK OF PATIALA,STATE BANK OF INDIA AND ITS ASSOCIATES,False,524.41,449.28,452.75,,520.94,238.41,216.99
2008,2008-03-31,STATE BANK OF SAURASHTRA,STATE BANK OF INDIA AND ITS ASSOCIATES,False,122.38,145.38,92.47,,175.29,77.51,110.94
2008,2008-03-31,STATE BANK OF TRAVANCORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,540.11,326.33,295.61,,570.83,267.62,267.71
2008,2008-03-31,STATE BANK OF INDIA AND ITS ASSOCIATES,STATE BANK OF INDIA AND ITS ASSOCIATES,True,12676.94,9476.51,6675.41,,15478.04,6359.3,8508.93
2008,2008-03-31,AXIS BANK LIMITED,PRIVATE SECTOR BANKS,False,418.67,384.21,308.27,,494.61,266.33,248.29
2008,2008-03-31,BANK OF RAJASTHAN LTD,PRIVATE SECTOR BANKS,False,121.04,50.28,43.38,1.75,126.19,13.67,30.9
2008,2008-03-31,CENTURION BANK OF PUNJAB LTD.,PRIVATE SECTOR BANKS,False,317.88,611.55,389.66,,539.77,141.5,266.71
2008,2008-03-31,CITY UNION BANK LIMITED,PRIVATE SECTOR BANKS,False,87.07,58.68,62.82,,82.93,36.25,44.46
2008,2008-03-31,CSB BANK LIMITED,PRIVATE SECTOR BANKS,False,129.06,38.19,35.86,,131.39,59.68,53.24
2008,2008-03-31,DCB BANK LIMITED,PRIVATE SECTOR BANKS,False,146.16,103.48,186.21,,63.43,43.62,26.98
2008,2008-03-31,DHANLAXMI BANK LIMITED,PRIVATE SECTOR BANKS,False,96.29,15.85,48.93,,63.21,32.24,18.56
2008,2008-03-31,FEDERAL BANK LTD,PRIVATE SECTOR BANKS,False,450.8,262.31,244.52,,468.59,65.05,43.2
2008,2008-03-31,HDFC BANK LTD.,PRIVATE SECTOR BANKS,False,657.76,1202.76,953.55,,906.97,202.89,298.52
2008,2008-03-31,ICICI BANK LIMITED,PRIVATE SECTOR BANKS,False,4126.06,3689.66,236.18,,7579.54,1992.04,3490.55
2008,2008-03-31,INDUSIND BANK LTD,PRIVATE SECTOR BANKS,False,342.73,155.49,105.91,,392.31,273.75,291.02
2008,2008-03-31,ING VYSYA BANK LTD,PRIVATE SECTOR BANKS,False,126.38,197.3,207.44,,116.24,114.02,103.23
2008,2008-03-31,JAMMU & KASHMIR BANK LTD,PRIVATE SECTOR BANKS,False,501.83,227.93,244.53,,485.23,193.57,203.44
2008,2008-03-31,KARNATAKA BANK LTD,PRIVATE SECTOR BANKS,False,387.34,137.7,145.47,,379.57,116.04,106.48
2008,2008-03-31,KARUR VYSYA BANK LTD,PRIVATE SECTOR BANKS,False,202.63,77.23,85.6,,194.26,15.97,17.29
2008,2008-03-31,KOTAK MAHINDRA BANK LTD.,PRIVATE SECTOR BANKS,False,282.13,249.74,78.79,,453.08,216.81,276.16
2008,2008-03-31,LAKSHMI VILAS BANK LTD,PRIVATE SECTOR BANKS,False,131.18,46.32,39.52,,137.98,56.95,59.52
2008,2008-03-31,LORD KRISHNA BANK LTD,PRIVATE SECTOR BANKS,False,,,,,,,
2008,2008-03-31,NAINITAL BANK LTD,PRIVATE SECTOR BANKS,False,15.6,13.32,10.39,,18.53,,
2008,2008-03-31,RBL BANK LTD,PRIVATE SECTOR BANKS,False,38.05,5.61,6.57,,37.09,10.2,5.81
2008,2008-03-31,SANGLI BANK LTD,PRIVATE SECTOR BANKS,False,,,,,,,
2008,2008-03-31,SBI COMMERCIAL & INTERNATIONAL BANK LTD,PRIVATE SECTOR BANKS,False,11.17,4.31,10.21,,5.27,0.61,
2008,2008-03-31,SOUTH INDIAN BANK LTD,PRIVATE SECTOR BANKS,False,321.21,57.95,190.68,,188.48,77.81,33.97
2008,2008-03-31,TAMILNAD MERCANTILE BANK LTD,PRIVATE SECTOR BANKS,False,190.6,57.0,125.42,,122.18,39.79,20.15
2008,2008-03-31,YES BANK LTD.,PRIVATE SECTOR BANKS,False,,10.89,0.32,,10.57,,8.46
2008,2008-03-31,PRIVATE SECTOR BANKS,PRIVATE SECTOR BANKS,True,9101.64,7657.76,3760.23,1.75,12997.42,3968.79,5646.94
2008,2008-03-31,ALLAHABAD BANK,NATIONALISED BANKS,False,1093.59,619.22,702.3,,1010.51,440.19,399.81
2008,2008-03-31,ANDHRA BANK,NATIONALISED BANKS,False,397.01,201.52,226.1,,372.43,47.25,53.7
2008,2008-03-31,BANK OF BARODA,NATIONALISED BANKS,False,2092.14,1002.15,1112.91,,1981.38,501.67,493.55
2008,2008-03-31,BANK OF INDIA,NATIONALISED BANKS,False,2100.49,1365.27,1534.84,,1930.92,812.03,591.98
2008,2008-03-31,BANK OF MAHARASHTRA,NATIONALISED BANKS,False,820.27,252.12,306.12,,766.27,277.38,254.04
2008,2008-03-31,CANARA BANK,NATIONALISED BANKS,False,1373.46,1425.7,1526.54,,1272.62,926.97,899.03
2008,2008-03-31,CENTRAL BANK OF INDIA,NATIONALISED BANKS,False,2572.0,665.0,887.0,,2350.0,878.0,1060.0
2008,2008-03-31,CORPORATION BANK,NATIONALISED BANKS,False,624.57,173.33,213.48,,584.42,141.93,126.93
2008,2008-03-31,DENA BANK,NATIONALISED BANKS,False,744.48,416.01,587.89,,572.6,364.8,215.43
2008,2008-03-31,IDBI LIMITED,NATIONALISED BANKS,False,1231.86,954.07,621.25,,1564.68,721.93,1082.91
2008,2008-03-31,INDIAN BANK,NATIONALISED BANKS,False,545.81,443.7,502.65,,486.86,102.13,97.59
2008,2008-03-31,INDIAN OVERSEAS BANK,NATIONALISED BANKS,False,1120.21,665.0,788.26,,996.95,257.83,363.2
2008,2008-03-31,ORIENTAL BANK OF COMMERCE,NATIONALISED BANKS,False,1454.05,579.75,753.7,,1280.1,215.66,538.4
2008,2008-03-31,PUNJAB AND SIND BANK,NATIONALISED BANKS,False,290.84,105.84,261.15,,135.53,77.04,66.97
2008,2008-03-31,PUNJAB NATIONAL BANK,NATIONALISED BANKS,False,3390.72,1953.19,2024.61,,3319.3,725.62,753.78
2008,2008-03-31,SYNDICATE BANK,NATIONALISED BANKS,False,1559.81,1265.41,1056.57,,1768.65,391.01,622.73
2008,2008-03-31,UCO BANK,NATIONALISED BANKS,False,1506.23,1034.52,888.8,,1651.95,1006.06,1092.3
2008,2008-03-31,UNION BANK OF INDIA,NATIONALISED BANKS,False,1872.62,762.5,978.52,,1656.6,601.22,127.57
2008,2008-03-31,UNITED BANK OF INDIA,NATIONALISED BANKS,False,817.0,326.0,382.0,,761.0,333.0,306.0
2008,2008-03-31,VIJAYA BANK,NATIONALISED BANKS,False,564.31,406.78,459.59,,511.5,143.96,181.61
2008,2008-03-31,NATIONALISED BANKS,NATIONALISED BANKS,True,26171.47,14617.08,15814.28,,24974.27,8965.68,9327.53
2008,2008-03-31,AB BANK LIMITED,FOREIGN BANKS,False,,2.65,,,2.65,,2.38
2008,2008-03-31,ABU DHABI COMMERCIAL BANK PJSC,FOREIGN BANKS,False,39.77,3.92,8.6,15.6,19.49,1.28,
2008,2008-03-31,AMERICAN EXPRESS BANK LTD,FOREIGN BANKS,False,,,,,,,
2008,2008-03-31,"BANK OF AMERICA , NATIONAL ASSOCIATION",FOREIGN BANKS,False,0.7,,,,0.7,,
2008,2008-03-31,BANK OF BAHRAIN & KUWAIT B.S.C.,FOREIGN BANKS,False,37.29,4.91,2.64,14.19,25.37,0.2,4.24
2008,2008-03-31,BANK OF CEYLON,FOREIGN BANKS,False,28.95,1.42,13.69,,16.68,6.08,1.66
2008,2008-03-31,BANK OF NOVA SCOTIA,FOREIGN BANKS,False,18.18,,16.18,,2.0,,
2008,2008-03-31,BARCLAYS BANK PLC,FOREIGN BANKS,False,,53.03,,,53.03,,32.44
2008,2008-03-31,BNP PARIBAS,FOREIGN BANKS,False,38.76,,5.0,,33.76,,
2008,2008-03-31,CITIBANK N.A,FOREIGN BANKS,False,530.0,984.9,,723.3,791.6,336.1,471.8
2008,2008-03-31,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,FOREIGN BANKS,False,3.22,,1.0,,2.22,,
2008,2008-03-31,"CTBC BANK CO., LTD.",FOREIGN BANKS,False,2.95,,1.65,,1.3,0.32,
2008,2008-03-31,DBS BANK INDIA LIMITED,FOREIGN BANKS,False,,5.21,,,5.21,,1.09
2008,2008-03-31,DEUTSCHE BANK AG,FOREIGN BANKS,False,11.02,64.32,20.41,,54.93,0.42,15.43
2008,2008-03-31,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,FOREIGN BANKS,False,394.99,1092.9,790.75,,697.14,98.59,174.78
2008,2008-03-31,HSBC BANK OMAN S.A.O.G.,FOREIGN BANKS,False,154.76,16.01,10.22,160.55,,,
2008,2008-03-31,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,FOREIGN BANKS,False,61.77,75.96,16.3,,121.43,17.38,22.41
2008,2008-03-31,KBC BANK N.V.,FOREIGN BANKS,False,,,,,,,
2008,2008-03-31,KRUNG THAI BANK PUBLIC COMPANY LIMITED,FOREIGN BANKS,False,,,,,,,
2008,2008-03-31,MASHREQ BANK PSC,FOREIGN BANKS,False,,,,,,,
