,,,,,,,,,
,,MIZUHO BANK LTD,6.34,-,-,-,6.34,-,-
,,"MUFG BANK, LTD.",97.65,10.25,-,97.65,10.25,0.97,0.86
,,NATIONAL AUSTRALIA BANK,-,-,-,-,-,-,-
,,PT BANK MAYBANK INDONESIA TBK,-,17.78,-,-,17.78,-,-
,,SBERBANK,99.87,-,2.59,-,97.28,80.02,66.00
,,SBM BANK (INDIA) LIMITED,72.28,75.71,2.85,13.00,132.14,31.07,43.30
,,SHINHAN BANK,-,-,-,-,-,-,-
,,SOCIETE GENERALE,-,-,-,-,-,-,-
,,SONALI BANK,3.02,1.47,0.03,-,4.46,0.74,1.54
,,STANDARD CHARTERED BANK,"10,835.54","2,031.81","2,021.39","2,813.30","8,032.66",714.79,121.36
,,SUMITOMO MITSUI BANKING CORPORATION,-,-,-,-,-,-,-
,,THE ROYAL BANK OF SCOTLAND N.V.,-,183.50,-,-,183.50,-,120.41
,,UNITED OVERSEAS BANK LTD,-,80.19,-,-,80.19,-,44.11
,,WESTPAC BANKING CORPORATION,-,-,-,-,-,-,-
,,WOORI BANK,-,-,-,-,-,-,-
,,FOREIGN BANKS,"15,805.16","6,604.79","3,636.80","5,144.07","13,629.08","2,761.88","2,136.89"
,,CAPITAL SMALL FINANCE BANK LIMITED,8.43,12.11,6.40,0.16,13.99,5.13,9.79
,,EQUITAS SMALL FINANCE BANK LIMITED,55.25,274.54,96.14,27.17,206.48,40.55,104.95
,,SMALL FINANCE BANKS,63.68,286.65,102.54,27.33,220.47,45.68,114.74
,2016,STATE BANK OF BIKANER AND JAIPUR,"2,945.14","2,719.49","1,209.53",852.34,"3,602.76","1,769.17","2,005.19"
,,STATE BANK OF HYDERABAD,"4,984.77","5,818.75","3,008.67","1,203.94","6,590.91","2,348.51","3,743.16"
,,STATE BANK OF INDIA,"56,725.34","64,198.49","6,987.77","15,763.26","98,172.80","27,590.58","55,807.02"
,,STATE BANK OF MYSORE,"2,136.42","3,573.35","1,486.18",588.03,"3,635.56","1,121.58","2,257.18"
,,STATE BANK OF PATIALA,"4,359.73","9,230.86","5,667.85","1,156.17","6,766.57","3,049.23","3,268.16"
,,STATE BANK OF TRAVANCORE,"2,357.05","5,236.21","3,643.28",750.02,"3,199.96","1,398.66","1,813.67"
,,STATE BANK OF INDIA AND ITS ASSOCIATES,"73,508.45","90,777.15","22,003.28","20,313.76","121,968.56","37,277.73","68,894.38"
,,ALLAHABAD BANK,"8,357.97","12,924.81","2,242.96","3,655.25","15,384.57","5,978.89","10,292.51"
,,ANDHRA BANK,"6,876.54","6,332.04",950.63,814.32,"11,443.63","3,688.63","6,035.65"
,,BANK OF BARODA,"16,261.44","27,828.38","2,014.63","1,554.15","40,521.04","8,069.49","19,406.46"
,,BANK OF INDIA,"22,193.24","34,510.58","4,496.27","2,328.42","49,879.13","13,517.57","27,996.40"
,,BANK OF MAHARASHTRA,"6,402.06","5,723.85",836.74,903.32,"10,385.85","4,175.79","6,832.03"
,,BHARATIYA MAHILA BANK LTD.,-,1.35,-,-,1.35,-,0.71
,,CANARA BANK,"13,039.96","24,724.06","2,739.22","3,386.97","31,637.83","8,740.09","20,832.91"
,,CENTRAL BANK OF INDIA,"11,873.00","15,145.00","3,018.00","1,279.00","22,721.00","6,807.00","13,242.00"
,,CORPORATION BANK,"7,106.67","10,581.98",649.56,"2,494.84","14,544.25","4,464.98","9,160.14"
,,DENA BANK,"4,393.04","6,098.45","1,171.34",759.66,"8,560.49","3,014.30","5,230.47"
,,IDBI BANK LIMITED,"12,684.97","19,086.60","1,437.08","5,459.43","24,875.06","5,992.52","14,643.39"
,,INDIAN BANK,"5,670.44","5,703.82","1,620.80",926.42,"8,827.04","3,146.95","5,419.40"
,,INDIAN OVERSEAS BANK,"14,922.45","20,998.38","3,744.56","2,127.64","30,048.63","9,813.33","19,212.58"
,,ORIENTAL BANK OF COMMERCE,"7,666.22","10,371.43","1,668.27","1,667.70","14,701.68","4,816.24","9,932.15"
,,PUNJAB AND SIND BANK,"3,082.19","1,959.92",477.69,335.37,"4,229.05","2,266.00","2,949.47"
,,PUNJAB NATIONAL BANK,"25,694.86","42,251.80","5,643.54","6,484.79","55,818.33","15,396.50","35,422.56"
,,SYNDICATE BANK,"6,442.38","12,200.54","3,381.06","1,429.70","13,832.16","3,843.65","9,014.87"
,,UCO BANK,"10,265.05","14,942.35","2,726.44","1,573.23","20,907.73","6,330.58","11,443.59"
,,UNION BANK OF INDIA,"13,030.87","12,952.87","1,021.27",791.58,"24,170.89","6,918.97","14,025.94"
,,UNITED BANK OF INDIA,"6,552.91","5,011.05","1,443.53",649.42,"9,471.01","4,081.38","6,110.71"
,,VIJAYA BANK,"2,443.21","5,835.63","1,741.90",509.87,"6,027.07","1,659.71","4,276.82"
,,NATIONALISED BANKS,"204,959.47","295,184.89","43,025.49","39,131.08","417,987.79","122,722.57","251,480.76"
,,AXIS BANK LIMITED,"4,110.19","7,344.56","2,044.71","3,322.53","6,087.51","1,316.71","2,522.14"
,,BANDHAN BANK LIMITED,-,18.77,-,-,18.77,-,10.24
,,CITY UNION BANK LIMITED,335.82,428.99,128.05,124.78,511.98,232.79,323.15
,,CSB BANK LIMITED,474.81,403.09,288.65,142.34,446.91,364.59,345.15
,,DCB BANK LIMITED,186.07,225.49,154.38,59.80,197.38,105.70,97.46
,,DHANLAXMI BANK LIMITED,558.29,250.75,238.37,111.75,458.92,252.63,193.19
,,FEDERAL BANK LTD,"1,057.73","1,895.41",833.30,452.07,"1,667.77",373.27,950.01
,,HDFC BANK LTD.,"3,438.38","5,712.64","2,815.77","1,942.42","4,392.83",896.28,"1,320.37"
,,ICICI BANK LIMITED,"15,094.69","16,710.85","2,628.95","2,955.34","26,221.25","6,255.53","12,963.08"
,,IDFC BANK LIMITED,-,"3,424.90",366.60,-,"3,058.30",-,"1,139.04"
,,INDUSIND BANK LTD,562.92,848.65,354.10,280.65,776.82,210.48,321.75
,,JAMMU & KASHMIR BANK LTD,"2,764.08","2,383.22",450.66,328.03,"4,368.61","1,236.32","2,163.95"
,,KARNATAKA BANK LTD,944.21,"1,125.07",583.76,305.12,"1,180.40",623.55,795.47
,,KARUR VYSYA BANK LTD,677.78,"1,133.41",357.42,942.59,511.18,280.97,216.17
,,KOTAK MAHINDRA BANK LTD.,"1,237.23","2,866.06",976.06,289.12,"2,838.11",609.08,"1,261.96"
,,LAKSHMI VILAS BANK LTD,454.62,196.90,191.01,69.26,391.25,302.49,231.64
,,NAINITAL BANK LTD,77.41,57.54,15.49,0.09,119.37,-,27.73
,,RBL BANK LTD,111.23,199.68,30.02,72.84,208.05,38.59,124.44
,,SOUTH INDIAN BANK LTD,643.45,"1,609.70",519.63,171.16,"1,562.36",357.05,"1,185.26"
,,TAMILNAD MERCANTILE BANK LTD,318.68,520.91,321.38,99.27,418.94,135.53,200.74
,,YES BANK LTD.,313.40,911.11,217.22,258.30,748.98,87.72,284.47
,,PRIVATE SECTOR BANKS,"33,360.99","48,267.70","13,515.53","11,927.46","56,185.69","13,679.28","26,677.41"
,,AB BANK LIMITED,8.46,0.44,-,-,8.90,5.25,3.70
,,ABU DHABI COMMERCIAL BANK PJSC,23.11,-,-,-,23.11,1.35,1.35
,,AMERICAN EXPRESS BANKING CORP.,20.23,172.06,61.09,81.57,49.63,15.17,24.78
,,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,-,-,-,-,-,-,-
,,"BANK OF AMERICA , NATIONAL ASSOCIATION",14.48,-,14.48,-,-,9.81,-
,,BANK OF BAHRAIN & KUWAIT B.S.C.,39.92,88.09,19.82,36.58,71.61,26.32,21.29
,,BANK OF CEYLON,1.40,-,0.07,-,1.33,-,-
,,BANK OF NOVA SCOTIA,193.18,191.86,-,30.00,355.04,32.00,174.13
,,BARCLAYS BANK PLC,311.06,3.48,8.67,120.35,185.51,3.16,0.57
,,BNP PARIBAS,12.17,-,0.09,-,12.08,-,-
,,CITIBANK N.A,780.57,752.07,312.95,359.18,860.51,244.88,302.20
,,COMMONWEALTH BANK OF AUSTRALIA,-,-,-,-,-,-,-
,,COOPERATIEVE RABOBANK U.A.,-,20.00,-,-,20.00,-,17.00
,,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,0.59,237.03,-,-,237.62,-,175.58
,,CREDIT SUISSE AG,-,-,-,-,-,-,-
,,"CTBC BANK CO., LTD.",7.70,60.00,-,3.89,63.81,1.80,45.26
,,DBS BANK INDIA LIMITED,"1,283.87",640.68,156.57,135.28,"1,632.71",657.52,766.61
,,DEUTSCHE BANK AG,119.30,138.62,44.19,14.60,199.12,46.58,110.47
,,DOHA BANK Q.P.S.C.,-,-,-,-,-,-,-
,,FIRST ABU DHABI BANK PJSC,-,-,-,-,-,-,-
,,FIRSTRAND BANK LTD,22.14,43.65,-,0.00,65.79,15.08,31.39
,,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,791.46,338.38,231.62,62.43,835.79,238.12,211.31
,,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,-,48.01,-,-,48.01,-,36.00
,,INDUSTRIAL BANK OF KOREA,-,-,-,-,-,-,-
,,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,-,-,-,-,-,-,-
,,JSC VTB BANK,21.55,-,1.65,-,19.90,18.32,12.65
,,KBC BANK NV,5.62,-,5.62,-,-,-,-
,,KEB HANA BANK,-,-,-,-,-,-,-
,,KRUNG THAI BANK PUBLIC COMPANY LIMITED,-,-,-,-,-,-,-
,,MASHREQ BANK PSC,0.00,-,-,0.00,-,-,-
,,MIZUHO BANK LTD,136.62,0.22,130.50,-,6.34,69.43,-
,,"MUFG BANK, LTD.",97.65,-,-,-,97.65,45.72,0.97
,,NATIONAL AUSTRALIA BANK,-,-,-,-,-,-,-
,,PT BANK MAYBANK INDONESIA TBK,-,-,-,-,-,-,-
,,SBERBANK,48.69,51.18,-,-,99.87,41.38,80.02
,,SBM BANK (INDIA) LIMITED,79.93,9.61,0.05,17.21,72.28,48.66,31.07
,,SHINHAN BANK,-,5.83,0.04,5.79,-,-,-
,,SOCIETE GENERALE,-,-,-,-,-,-,-
,,SONALI BANK,2.81,0.31,0.09,-,3.02,0.58,0.74
,,STANDARD CHARTERED BANK,"6,656.38","5,161.21",781.34,200.71,"10,835.54",230.64,714.79
,,SUMITOMO MITSUI BANKING CORPORATION,-,-,-,-,-,-,-
,,THE ROYAL BANK OF SCOTLAND N.V.,82.13,0.01,20.75,61.31,0.08,5.93,-
,,UNITED OVERSEAS BANK LTD,-,-,-,-,-,-,-
,,WESTPAC BANKING CORPORATION,-,-,-,-,-,-,-
,,WOORI BANK,-,-,-,-,-,-,-
,,FOREIGN BANKS,"10,761.02","7,962.72","1,789.61","1,128.89","15,805.24","1,757.70","2,761.88"
,2015,STATE BANK OF BIKANER AND JAIPUR,"2,732.78","1,687.45","1,111.97",363.12,"2,945.14","1,770.85","1,769.17"
,,STATE BANK OF HYDERABAD,"5,824.20","3,049.28","3,533.43",355.28,"4,984.77","2,984.89","2,348.51"
,,STATE BANK OF INDIA,"61,605.35","29,435.02","13,011.57","21,303.46","56,725.34","31,096.07","27,590.58"
,,STATE BANK OF MYSORE,"2,818.87","1,895.50","1,837.66",740.29,"2,136.42","1,630.27","1,121.58"
,,STATE BANK OF PATIALA,"3,758.35","4,708.47","3,352.02",755.07,"4,359.73","2,404.52","3,049.23"
,,STATE BANK OF TRAVANCORE,"3,076.94","4,474.93","4,140.41","1,054.41","2,357.05","1,928.51","1,398.66"
,,STATE BANK OF INDIA AND ITS ASSOCIATES,"79,816.49","45,250.65","26,987.06","24,571.63","73,508.45","41,815.11","37,277.73"
,,AXIS BANK LIMITED,"3,146.41","2,854.39",672.49,"1,218.12","4,110.19","1,024.62","1,316.71"
,,CITY UNION BANK LIMITED,293.06,425.09,234.58,147.75,335.82,197.29,232.79
,,CSB BANK LIMITED,333.55,464.76,212.66,110.84,474.81,193.24,364.59
,,DCB BANK LIMITED,138.45,173.95,79.22,47.11,186.07,74.02,105.70
,,DHANLAXMI BANK LIMITED,485.82,337.17,84.51,180.19,558.29,301.88,252.63
,,FEDERAL BANK LTD,"1,087.41",814.10,610.32,233.46,"1,057.73",321.56,373.27
,,HDFC BANK LTD.,"2,989.28","4,790.12","2,489.68","1,851.34","3,438.38",820.03,896.28
,,ICICI BANK LIMITED,"10,505.84","7,967.41","1,682.42","1,696.14","15,094.69","3,297.96","6,255.53"
,,INDUSIND BANK LTD,620.79,887.29,342.71,602.45,562.92,184.05,210.48
,,ING VYSYA BANK LTD,262.95,"1,455.93",610.36,363.28,745.24,102.00,449.03
,,JAMMU & KASHMIR BANK LTD,783.42,"2,525.80",520.20,24.94,"2,764.08",101.99,"1,236.32"
,,KARNATAKA BANK LTD,835.94,929.83,602.70,218.86,944.21,538.04,623.55
,,KARUR VYSYA BANK LTD,279.18,619.23,69.71,150.92,677.78,139.91,280.97
,,KOTAK MAHINDRA BANK LTD.,"1,059.44",753.46,476.89,98.78,"1,237.23",573.56,609.08
,,LAKSHMI VILAS BANK LTD,546.46,256.30,293.66,54.48,454.62,443.39,302.49
,,NAINITAL BANK LTD,61.10,26.30,9.66,0.33,77.41,-,-
,,RBL BANK LTD,77.75,47.63,8.96,5.19,111.23,30.50,38.59
,,SOUTH INDIAN BANK LTD,432.62,499.95,172.17,116.95,643.45,281.67,357.05
,,TAMILNAD MERCANTILE BANK LTD,428.02,463.69,517.93,55.10,318.68,209.75,135.53
,,YES BANK LTD.,174.93,387.46,196.00,52.98,313.40,26.07,87.72
,,PRIVATE SECTOR BANKS,"24,542.42","26,679.85","9,886.83","7,229.22","34,106.23","8,861.53","14,128.32"
,,ALLAHABAD BANK,"8,068.04","5,021.31","2,992.33","1,739.06","8,357.96","5,721.81","5,978.89"
,,ANDHRA BANK,"5,857.60","3,424.25","1,281.17","1,124.14","6,876.54","3,342.47","3,688.63"
,,BANK OF BARODA,"11,875.90","8,515.34","2,551.24","1,578.56","16,261.44","6,034.76","8,069.49"
,,BANK OF INDIA,"11,868.60","16,651.47","5,069.04","1,257.79","22,193.24","7,417.23","13,517.57"
,,BANK OF MAHARASHTRA,"2,859.85","4,633.64",827.75,263.68,"6,402.06","1,840.66","4,126.57"
,,BHARATIYA MAHILA BANK LTD.,-,-,-,-,-,-,-
,,CANARA BANK,"7,570.21","10,869.53","3,927.56","1,472.22","13,039.96","5,965.46","8,740.09"
,,CENTRAL BANK OF INDIA,"11,500.00","6,579.00","4,820.00","1,386.00","11,873.00","6,649.00","6,807.00"
,,CORPORATION BANK,"4,736.79","3,738.88",589.95,779.05,"7,106.67","3,180.56","4,464.98"
,,DENA BANK,"2,616.03","3,673.99","1,381.68",515.30,"4,393.04","1,818.92","3,014.30"
,,IDBI BANK LIMITED,"9,960.16","6,100.81","1,767.14","1,608.85","12,684.98","4,902.30","5,992.52"
,,INDIAN BANK,"4,562.20","3,338.87","1,680.93",549.70,"5,670.44","2,763.65","3,146.95"
,,INDIAN OVERSEAS BANK,"9,020.48","12,015.96","4,027.05","2,086.94","14,922.45","5,658.12","9,813.33"
,,ORIENTAL BANK OF COMMERCE,"5,617.86","4,514.27","1,540.97",924.94,"7,666.22","3,904.42","4,816.24"
,,PUNJAB AND SIND BANK,"2,553.52","1,242.42",450.47,263.28,"3,082.19","1,918.60","2,266.00"
,,PUNJAB NATIONAL BANK,"18,880.06","16,659.56","3,925.10","5,919.66","25,694.86","9,916.99","15,396.50"
,,SYNDICATE BANK,"4,611.13","5,499.97","2,614.20","1,054.52","6,442.38","2,720.60","3,843.65"
,,UCO BANK,"6,621.37","7,551.31","2,506.49","1,401.14","10,265.05","3,556.42","6,330.58"
,,UNION BANK OF INDIA,"9,563.74","5,666.26","1,268.42",930.71,"13,030.87","5,340.25","6,918.97"
,,UNITED BANK OF INDIA,"7,118.01","4,087.17","3,891.59",760.68,"6,552.91","4,664.11","4,081.38"
,,VIJAYA BANK,"1,985.86","2,826.85","1,578.31",791.19,"2,443.21","1,262.37","1,659.71"
,,NATIONALISED BANKS,"147,447.41","132,610.86","48,691.39","26,407.41","204,959.47","88,578.70","122,673.35"
,,AB BANK LIMITED,7.00,1.46,-,-,8.46,5.25,5.25
,,ABU DHABI COMMERCIAL BANK PJSC,23.10,0.00,-,-,23.11,6.92,1.35
,,AMERICAN EXPRESS BANKING CORP.,19.52,83.95,35.97,47.27,20.23,11.05,15.17
,,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,18.53,-,-,18.53,-,-,-
,,"BANK OF AMERICA , NATIONAL ASSOCIATION",-,31.88,4.42,12.98,14.48,-,9.81
,,BANK OF BAHRAIN & KUWAIT B.S.C.,80.26,24.14,56.62,7.86,39.92,57.59,25.27
,,BANK OF CEYLON,1.44,-,0.04,-,1.40,-,-
,,BANK OF NOVA SCOTIA,193.53,-,0.35,-,193.18,116.44,32.00
,,BARCLAYS BANK PLC,463.85,9.16,18.60,143.36,311.06,88.72,3.16
,,BNP PARIBAS,16.25,4.15,8.23,-,12.17,-,-
,,CITIBANK N.A,"1,484.20",553.65,930.99,326.29,780.57,701.31,244.88
,,COMMONWEALTH BANK OF AUSTRALIA,-,-,-,-,-,-,-
,,COOPERATIEVE RABOBANK U.A.,-,-,-,-,-,-,-
,,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,17.38,-,16.79,-,0.59,8.39,-
,,CREDIT SUISSE AG,-,-,-,-,-,-,-
,,"CTBC BANK CO., LTD.",7.75,-,0.05,-,7.70,1.85,1.80
,,DBS BANK INDIA LIMITED,"2,115.64",292.70,257.04,867.42,"1,283.87","1,544.04",657.52
,,DEUTSCHE BANK AG,167.34,94.79,61.40,81.42,119.30,25.44,46.58
,,DOHA BANK Q.P.S.C.,-,-,-,-,-,-,-
,,FIRSTRAND BANK LTD,34.16,22.14,-,34.16,22.14,-,15.08
,,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,660.14,544.71,270.00,143.39,791.46,97.62,238.12
,,HSBC BANK OMAN S.A.O.G.,-,-,-,-,-,-,-
,,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,-,-,-,-,-,-,-
,,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,23.41,-,18.54,4.87,-,-,-
,,JSC VTB BANK,-,21.55,-,-,21.55,-,18.32
,,KBC BANK N.V.,50.27,-,6.88,37.77,5.62,-,-
,,KRUNG THAI BANK PUBLIC COMPANY LIMITED,-,-,-,-,-,-,-
,,MASHREQ BANK PSC,0.00,-,-,-,0.00,-,-
,,MIZUHO BANK LTD,150.34,564.33,578.05,-,136.62,108.00,69.43
,,"MUFG BANK, LTD.",-,100.00,2.35,-,97.65,0.80,45.72
,,NATIONAL AUSTRALIA BANK,-,-,-,-,-,-,-
,,PT BANK MAYBANK INDONESIA TBK,-,-,-,-,-,-,-
,,SBERBANK,20.00,48.69,20.00,-,48.69,17.00,41.38
,,SBM BANK (INDIA) LIMITED,101.85,22.21,0.28,43.86,79.92,73.84,53.67
,,SHINHAN BANK,-,-,-,-,-,-,-
,,SOCIETE GENERALE,0.43,-,0.43,-,-,-,-
,,SONALI BANK,2.93,0.07,0.18,-,2.81,0.83,0.58
,,STANDARD CHARTERED BANK,"5,782.65","1,670.08",610.95,185.39,"6,656.38",306.35,230.64
,,SUMITOMO MITSUI BANKING CORPORATION,-,-,-,-,-,-,-
,,THE ROYAL BANK OF SCOTLAND N.V.,113.59,7.13,4.80,33.79,82.13,-5.74,5.93
,,UBS AG,-,-,-,-,-,-,-
,,UNITED OVERSEAS BANK LTD,-,-,-,-,-,-,-
,,WESTPAC BANKING CORPORATION,-,-,-,-,-,-,-
,,WOORI BANK,-,-,-,-,-,-,-
,,FOREIGN BANKS,"11,555.56","4,096.78","2,902.95","1,988.37","10,761.01","3,165.70","1,761.66"
,2014,STATE BANK OF BIKANER AND JAIPUR,"2,119.49","2,123.54","1,510.25",-,"2,732.78","1,303.28","1,770.85"
,,STATE BANK OF HYDERABAD,"3,186.04","4,821.82","2,183.66",-,"5,824.20","1,448.65","2,984.89"
,,STATE BANK OF INDIA,"51,189.39","41,216.67","17,918.21","12,882.50","61,605.35","21,956.48","31,096.07"
,,STATE BANK OF MYSORE,"2,080.63","2,097.54","1,359.30",-,"2,818.87","1,208.75","1,630.27"
,,STATE BANK OF PATIALA,"2,453.04","4,064.00","2,758.69",-,"3,758.35","1,194.21","2,404.52"
,,STATE BANK OF TRAVANCORE,"1,749.88","4,932.22","3,605.16",-,"3,076.94",988.58,"1,928.50"
,,STATE BANK OF INDIA AND ITS ASSOCIATES,"62,778.47","59,255.79","29,335.27","12,882.50","79,816.49","28,099.95","41,815.10"
,,AXIS BANK LIMITED,"2,393.42","2,547.63",874.49,920.15,"3,146.41",704.13,"1,024.62"
,,CITY UNION BANK LIMITED,173.10,456.21,336.25,-,293.06,96.39,197.29
,,CSB BANK LIMITED,210.86,390.36,267.67,-,333.55,99.25,193.24
,,DCB BANK LIMITED,214.98,97.07,173.60,-,138.45,49.13,74.02
,,DHANLAXMI BANK LIMITED,380.27,488.08,382.53,-,485.82,261.02,301.88
,,FEDERAL BANK LTD,"1,554.01",684.24,679.41,471.43,"1,087.41",431.94,321.56
,,HDFC BANK LTD.,"2,334.64","4,621.79","2,485.44","1,481.71","2,989.28",468.95,820.03
,,ICICI BANK LIMITED,"9,607.75","4,531.44","1,456.40","2,176.95","10,505.84","2,230.56","3,297.96"
,,INDUSIND BANK LTD,457.78,624.24,280.41,180.82,620.79,136.76,184.05
,,ING VYSYA BANK LTD,121.39,335.17,141.88,51.72,262.95,9.10,102.00
,,JAMMU & KASHMIR BANK LTD,643.77,410.60,270.95,-,783.42,55.27,101.99
,,KARNATAKA BANK LTD,638.86,653.88,456.80,-,835.94,377.75,538.04
,,KARUR VYSYA BANK LTD,285.86,147.83,85.35,69.16,279.18,108.74,139.91
,,KOTAK MAHINDRA BANK LTD.,758.11,934.24,426.79,206.12,"1,059.44",311.41,573.56
,,LAKSHMI VILAS BANK LTD,459.91,668.69,582.14,-,546.46,283.81,443.39
,,NAINITAL BANK LTD,67.26,13.50,19.66,-,61.10,-,-
,,RBL BANK LTD,25.90,63.99,12.14,-,77.75,6.88,30.51
,,SOUTH INDIAN BANK LTD,433.87,628.42,629.67,-,432.62,249.53,281.67
,,TAMILNAD MERCANTILE BANK LTD,214.45,684.29,470.72,-,428.02,106.76,209.75
,,YES BANK LTD.,94.32,398.67,243.78,74.29,174.93,6.99,26.07
,,PRIVATE SECTOR BANKS,"21,070.52","19,380.34","10,276.08","5,632.35","24,542.42","5,994.37","8,861.54"
,,ALLAHABAD BANK,"5,136.99","6,021.22","3,090.17",-,"8,068.04","4,126.76","5,721.81"
,,ANDHRA BANK,"3,714.49","2,832.35",689.24,-,"5,857.60","2,409.18","3,342.47"
,,BANK OF BARODA,"7,982.58","6,833.93","2,940.61",-,"11,875.90","4,192.03","6,034.76"
,,BANK OF INDIA,"9,309.52","9,176.64","5,607.76",-,"12,878.40","6,032.64","7,690.60"
,,BANK OF MAHARASHTRA,"1,137.55","2,589.28",866.98,-,"2,859.85",392.93,"1,807.32"
,,BHARATIYA MAHILA BANK LTD.,-,-,-,-,-,-,-
,,CANARA BANK,"6,260.16","8,443.62","7,133.57",-,"7,570.21","5,278.07","5,965.46"
,,CENTRAL BANK OF INDIA,"8,456.00","7,569.00","4,525.00",-,"11,500.00","4,988.00","6,650.00"
,,CORPORATION BANK,"2,048.23","3,555.73",867.17,-,"4,736.79","1,410.88","3,180.56"
,,DENA BANK,"1,452.45","2,419.86","1,256.28",-,"2,616.03",917.18,"1,818.92"
,,IDBI BANK LIMITED,"6,449.98","5,706.01","2,195.83",-,"9,960.16","3,100.36","4,902.30"
,,INDIAN BANK,"3,565.48","2,832.32","1,835.60",-,"4,562.20","2,384.30","2,763.65"
,,INDIAN OVERSEAS BANK,"6,607.96","6,902.40","4,489.88",-,"9,020.48","4,027.21","5,658.12"
,,ORIENTAL BANK OF COMMERCE,"4,183.96","4,027.08","2,593.18",-,"5,617.86","2,902.66","3,904.42"
,,PUNJAB AND SIND BANK,"1,536.90","1,619.61",602.99,-,"2,553.52","1,110.38","1,918.60"
,,PUNJAB NATIONAL BANK,"13,465.79","10,809.97","5,395.70",-,"18,880.06","7,236.50","9,916.99"
,,SYNDICATE BANK,"2,978.50","3,695.11","2,062.48",-,"4,611.13","1,124.77","2,720.60"
,,UCO BANK,"7,130.09","3,961.59","4,470.31",-,"6,621.37","4,069.31","3,556.42"
,,UNION BANK OF INDIA,"6,313.83","5,478.93","1,316.45",912.57,"9,563.74","3,353.37","5,340.25"
,,UNITED BANK OF INDIA,"2,963.82","8,007.30","3,853.11",-,"7,118.01","1,969.98","4,664.11"
,,VIJAYA BANK,"1,532.94","2,173.87","1,720.95",-,"1,985.86",909.69,"1,262.37"
,,NATIONALISED BANKS,"102,227.22","104,655.82","57,513.26",912.57,"148,457.21","61,936.20","88,819.73"
,,AB BANK LIMITED,5.74,7.00,5.74,-,7.00,4.37,5.25
,,ABU DHABI COMMERCIAL BANK PJSC,0.03,23.08,-,-,23.10,-,6.92
,,AMERICAN EXPRESS BANKING CORP.,44.61,171.97,197.06,-,19.52,31.93,11.05
,,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,28.08,-,9.55,-,18.53,-,-
,,"BANK OF AMERICA , NATIONAL ASSOCIATION",-,-,-,-,-,-,-
,,BANK OF BAHRAIN & KUWAIT B.S.C.,52.32,98.70,53.05,17.71,80.26,23.39,56.54
,,BANK OF CEYLON,1.51,-,0.07,-,1.44,-,-
,,BANK OF NOVA SCOTIA,57.94,139.35,3.76,-,193.53,34.99,116.44
,,BARCLAYS BANK PLC,554.30,180.49,270.93,-,463.85,147.34,88.72
,,BNP PARIBAS,16.25,-,-,-,16.25,-,-
,,CITIBANK N.A,"1,358.73",651.93,526.46,-,"1,484.20",766.65,701.31
,,COMMONWEALTH BANK OF AUSTRALIA,-,-,-,-,-,-,-
,,COOPERATIEVE RABOBANK U.A.,-,-,-,-,-,-,-
,,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,0.59,16.79,-,-,17.38,-,8.39
,,CREDIT SUISSE AG,-,-,-,-,-,-,-
,,"CTBC BANK CO., LTD.",52.21,31.42,75.88,-,7.75,26.84,1.85
,,DBS BANK INDIA LIMITED,582.03,"1,767.70",36.87,197.22,"2,115.64",328.96,"1,544.04"
,,DEUTSCHE BANK AG,154.38,37.39,24.44,-,167.34,28.65,25.44
,,FIRSTRAND BANK LTD,22.00,12.16,-,-,34.16,-,-
,,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,628.62,305.80,274.28,-,660.14,119.02,97.62
,,HSBC BANK OMAN S.A.O.G.,-,-,-,-,-,-,-
,,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,-,-,-,-,-,-,-
,,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,24.41,-,1.00,-,23.41,-,-
,,JSC VTB BANK,-,-,-,-,-,-,-
,,KBC BANK N.V.,50.27,-,-,-,50.27,-,-
,,KRUNG THAI BANK PUBLIC COMPANY LIMITED,-,-,-,-,-,-,-
,,MASHREQ BANK PSC,0.00,-,-,-,0.00,-,-
,,MIZUHO BANK LTD,125.34,28.84,3.84,-,150.34,87.70,108.00
,,"MUFG BANK, LTD.",8.66,0.80,-,-,9.46,0.80,0.80
,,NATIONAL AUSTRALIA BANK,-,-,-,-,-,-,-
,,PT BANK MAYBANK INDONESIA TBK,-,-,-,-,-,-,-
,,SBERBANK,-,20.00,-,-,20.00,-,17.00
,,SBM BANK (INDIA) LIMITED,34.95,276.38,37.02,172.46,101.85,15.39,68.83
,,SHINHAN BANK,-,-,-,-,-,-,-
